dataset,method,threshold,threshold_std,accuracy,accuracy_std,f1,f1_std,g,g_std,lima,lima_std,p_minus,p_plus
ecoli,default (F1 score),0.258422110158675,0.05486781692275607,0.8361607142857143,0.05756873042459427,0.49577833825074213,0.08939081465156021,0.5273418673900212,0.08027139657912406,5.3042132575200664,1.1425664246303755,0.1,0.3
optical_digits,Li \& Ma threshold (ours; PK-CCN),0.27229855713028506,0.00679533842396612,0.9712722419928825,0.002669023537445785,0.8551030628518987,0.012521867732622781,0.855427936499208,0.012261727999764459,29.69465961808021,0.8441248197148655,0.1,0.3
optical_digits,Menon et al. (2015; PK-CCN; accuracy),0.33519994687063503,0.009658403442509254,0.9704448398576513,0.0028991174674992152,0.8302959070092752,0.0197253498159561,0.8375843915833261,0.017655435205707355,28.693020596429072,1.0054759922821113,0.1,0.3
optical_digits,Menon et al. (2015; PK-CCN; F1 score),0.2747920209002144,0.007615849301903336,0.9716103202846975,0.0029944451488544545,0.8559957888872208,0.013951131162424146,0.8563508739526036,0.013654493844634507,29.72377021784161,0.8653592799647521,0.1,0.3
optical_digits,Menon et al. (2015; CK-CCN; accuracy),0.4,1.2735131497718753e-17,0.9575711743772242,0.0030452118931520804,0.7270757049552985,0.026068978442174755,0.7544890613471089,0.02059019472958795,25.809472112433987,1.456077999216386,0.1,0.3
optical_digits,Menon et al. (2015; CK-CCN; F1 score),0.2855481453113593,0.007920297860401868,0.972179715302491,0.0026745120887291573,0.8553093169698671,0.013155523728047253,0.8559298037989407,0.013011396601774727,29.676724281832044,0.8781408460740103,0.1,0.3
optical_digits,Menon et al. (2015; CU-CCN; accuracy),0.3192331839264095,0.010398708992331706,0.97211743772242,0.002845862772032025,0.8443422132512646,0.01838455938845304,0.8486709561217752,0.016925151707840803,29.122546724154784,0.9584142897746525,0.1,0.3
optical_digits,Menon et al. (2015; CU-CCN; F1 score),0.25405057583907603,0.006852204427783326,0.9685854092526691,0.003342601900341171,0.848630033291443,0.01398755948999802,0.8498520156610402,0.013488463149820749,29.66937780875197,0.8999414464900506,0.1,0.3
optical_digits,Mithal et al. (2017; CU-CCN; G measure),0.28905398781800123,0.008064292969134758,0.9725355871886121,0.0025586037167015393,0.8560646728441919,0.013329214792447471,0.8568018865174171,0.013206487818309583,29.592851410699932,0.9020897406184295,0.1,0.3
optical_digits,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.9303469750889679,0.0050107133372890664,0.4514247450361773,0.061027487874336726,0.5397073544535552,0.04732334346993591,18.303107174023687,2.6260149262935046,0.1,0.3
optical_digits,default (accuracy),0.5,0.0,0.9303469750889679,0.0050107133372890664,0.4514247450361773,0.061027487874336726,0.5397073544535552,0.04732334346993591,18.303107174023687,2.6260149262935046,0.1,0.3
optical_digits,default (F1 score),0.2457706379591213,0.005870160057402748,0.966405693950178,0.003277724560232011,0.8415532893826594,0.012755476767918912,0.8437352395960073,0.011978947009690044,29.60194146495378,0.8665891941218152,0.1,0.3
satimage,Li \& Ma threshold (ours; PK-CCN),0.24799894000109357,0.011995508449682786,0.9001243201243201,0.010966694833542092,0.5910342566121642,0.018782623121770682,0.6037238999704403,0.01414153486707286,23.806923057591487,0.9568220819963112,0.1,0.3
satimage,Menon et al. (2015; PK-CCN; accuracy),0.3195056785081124,0.010623791011080713,0.9272105672105673,0.0022763254368075637,0.6171047870477553,0.01173849869579991,0.6176577143281462,0.01133860347849372,23.519882855366554,0.8792105521700297,0.1,0.3
satimage,Menon et al. (2015; PK-CCN; F1 score),0.27920055201236893,0.01345331144848465,0.9155244755244756,0.004484523638750891,0.6102190726989646,0.011064227437977572,0.613865647550269,0.011198844043769902,23.882279679899234,0.9505936669226723,0.1,0.3
satimage,Menon et al. (2015; CK-CCN; accuracy),0.4,0.0,0.9318881118881119,0.0010309313106710155,0.5524958914640586,0.017848594347206145,0.5758051559547399,0.011582945206503222,21.213197764114888,1.3908696961948572,0.1,0.3
satimage,Menon et al. (2015; CK-CCN; F1 score),0.2977607724807302,0.013230027540394073,0.9215462315462316,0.0026068225226546626,0.6153592299544962,0.010562655543313523,0.6164079208218738,0.011029978958610001,23.801257155750097,0.9744329959342275,0.1,0.3
satimage,Menon et al. (2015; CU-CCN; accuracy),0.30355323826397873,0.011760006150189536,0.9238228438228437,0.002821002276141311,0.6181594419704955,0.009619196356508219,0.6188435262097485,0.009820131363784255,23.758256588384832,0.8705222340091616,0.1,0.3
satimage,Menon et al. (2015; CU-CCN; F1 score),0.23653092759152217,0.01216848016929528,0.8955167055167056,0.010544004362482524,0.5874346459245217,0.015732244615319305,0.603892136028116,0.010525214339614699,23.944117009365282,0.863488347986857,0.1,0.3
satimage,Mithal et al. (2017; CU-CCN; G measure),0.29458084282799873,0.022030962745783825,0.9185780885780886,0.0051455190040686416,0.6082125792431986,0.013582584599280828,0.6105320229862651,0.013852701804871246,23.62529562330647,0.9108017660256342,0.1,0.3
satimage,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.9216239316239315,0.004950332354911367,0.3342900456826831,0.08118572072525702,0.43732500171613414,0.06419854603602022,15.687140263645109,3.1731503546188704,0.1,0.3
satimage,default (accuracy),0.5,0.0,0.9216239316239315,0.004950332354911367,0.3342900456826831,0.08118572072525702,0.43732500171613414,0.06419854603602022,15.687140263645109,3.1731503546188704,0.1,0.3
satimage,default (F1 score),0.21663966403943857,0.01091647836072977,0.8802719502719503,0.013549204660158772,0.5669717753764674,0.019473779233208057,0.5932422996881429,0.012848061911142928,23.83092990641845,0.9168001151234485,0.1,0.3
pen_digits,Li \& Ma threshold (ours; PK-CCN),0.28080931642555285,0.009915286240620484,0.9922852983988355,0.0008724042855592597,0.9594882434878278,0.0045264863549511125,0.959540988760643,0.0045234530858184055,45.05434464515504,1.0986236107032836,0.1,0.3
pen_digits,Menon et al. (2015; PK-CCN; accuracy),0.41821099088525404,0.008494073074025572,0.9817367176128092,0.0021128114452240213,0.8948443904316257,0.013401571024232057,0.8997646562024796,0.0122067913241043,42.10923514333284,1.133480058279204,0.1,0.3
pen_digits,Menon et al. (2015; PK-CCN; F1 score),0.2895790570877751,0.010784608921000296,0.9922625545851528,0.0008557046215438874,0.9591296059408547,0.004647552284756749,0.9592516864757293,0.004572898856562291,45.00628566112045,1.0924142860943329,0.1,0.3
pen_digits,Menon et al. (2015; CK-CCN; accuracy),0.4,0.0,0.9839292212518196,0.00201496380879948,0.9086577218038384,0.012429430679772828,0.912380590702407,0.011470915050619115,42.69437860548364,1.3530877964310184,0.1,0.3
pen_digits,Menon et al. (2015; CK-CCN; F1 score),0.28903396226543376,0.010225487912400251,0.9922898471615721,0.0007466362110582419,0.9592727870253306,0.004037516149033827,0.9593862134984945,0.003980984087223658,45.005058882035684,1.1180816431503915,0.1,0.3
pen_digits,Menon et al. (2015; CU-CCN; accuracy),0.40448768536822816,0.00897607230051516,0.9835152838427949,0.002146098759172178,0.9060554652860242,0.0133604467245067,0.9100038819980858,0.012266933333274438,42.57431834684931,1.1965647557141086,0.1,0.3
pen_digits,Menon et al. (2015; CU-CCN; F1 score),0.2761818690683416,0.010440336340955762,0.9921761280931587,0.0010039871564564047,0.9590434104980398,0.005237576244816062,0.9590747159050448,0.005231115520743244,45.02783709275919,1.129061423144851,0.1,0.3
pen_digits,Mithal et al. (2017; CU-CCN; G measure),0.29006258395564066,0.011096871390972263,0.9922443595342066,0.0008869013001981038,0.9589947270338295,0.004801622824903139,0.9591292879442767,0.004734217717708008,44.99019207901393,1.1452039710842932,0.1,0.3
pen_digits,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.9708014919941776,0.002454020941351829,0.820551981236088,0.01757659905322214,0.8340041424038482,0.015230521798608626,39.15534375375999,1.3586894653542219,0.1,0.3
pen_digits,default (accuracy),0.5,0.0,0.9708014919941776,0.002454020941351829,0.820551981236088,0.01757659905322214,0.8340041424038482,0.015230521798608626,39.15534375375999,1.3586894653542219,0.1,0.3
pen_digits,default (F1 score),0.25491968603657233,0.008986444536378816,0.9910343886462882,0.001392115414329175,0.9538464954492973,0.0068083167288195134,0.9539436628004871,0.0067315596886618895,44.92266270065534,1.02775797148482,0.1,0.3
abalone,Li \& Ma threshold (ours; PK-CCN),0.1736282053926092,0.014849551629499844,0.7331936796744075,0.0367363917129235,0.3670085998166909,0.018906391144453607,0.4401364765721582,0.00874070039557996,14.982342921704952,1.3309373410476302,0.1,0.3
abalone,Menon et al. (2015; PK-CCN; accuracy),0.229195004121845,0.010965866606568496,0.8224443380416566,0.015085549951984302,0.4072349068261249,0.007961120932801265,0.439427058987184,0.012449849828183583,14.483171854850756,1.026602006080447,0.1,0.3
abalone,Menon et al. (2015; PK-CCN; F1 score),0.20666045276000494,0.012151101606106203,0.7901125209480488,0.024195323736696358,0.3907604112086297,0.013591942085942124,0.4387511821258315,0.010237427656998225,14.596946748049206,1.0682977648223415,0.1,0.3
abalone,Menon et al. (2015; CK-CCN; accuracy),0.4,1.2735131497718753e-17,0.905410581757242,0.001367365160569997,0.013686738369243811,0.019566905143729843,0.037761578353541256,0.035844887015764985,1.3360185797442048,1.5070214941019333,0.1,0.3
abalone,Menon et al. (2015; CK-CCN; F1 score),0.2379706120199824,0.012574988544567279,0.8311587263586306,0.016333805807318132,0.40477122055273335,0.010894171945152077,0.43085517532553863,0.01762183528211374,14.198652588041359,1.207077467160799,0.1,0.3
abalone,Menon et al. (2015; CU-CCN; accuracy),0.20806600891818214,0.012127690188027994,0.7948048838879578,0.021761919964004242,0.39725358991859266,0.009884476157679421,0.4445377011014614,0.007801854713369308,14.741631544689952,1.0886712469808273,0.1,0.3
abalone,Menon et al. (2015; CU-CCN; F1 score),0.16301592978802487,0.011789179403116662,0.7129159683983721,0.03787355418623076,0.3573295152970185,0.01821348910495941,0.43766486387872455,0.009052259766967979,14.962146997202183,1.2157457463303936,0.1,0.3
abalone,Mithal et al. (2017; CU-CCN; G measure),0.2049965929077758,0.018477529405071972,0.7791118027292315,0.037067936454178954,0.3799064650531091,0.019624623438114858,0.43068759540320967,0.016809536897430456,14.440217837215775,1.301469305628387,0.1,0.3
abalone,Yao et al. (2020; CU-CCN; accuracy),0.742487875,0.17416226008810484,0.9062604740244193,0.00022612239439507157,0.0002544529262086514,0.0011379480801525647,0.001787996349630379,0.007996162762590017,0.0,0.0,0.1,0.3
abalone,default (accuracy),0.5,0.0,0.9062245630835527,0.00023431193915705048,0.0002544529262086514,0.0011379480801525647,0.001787996349630379,0.007996162762590017,0.0,0.0,0.1,0.3
abalone,default (F1 score),0.17216891055153402,0.012502635909908643,0.7343787407230069,0.03074645538991245,0.36868561703562364,0.015750827328266125,0.4422672039707649,0.007127602366834135,15.044093598553772,1.213968178916578,0.1,0.3
sick_euthyroid,Li \& Ma threshold (ours; PK-CCN),0.28935387212950847,0.01919920668320814,0.9696648751185583,0.002088277338048853,0.843347949941674,0.008823133981272114,0.8442403759831432,0.008481402003506321,21.4229562359501,1.0248452597264068,0.1,0.3
sick_euthyroid,Menon et al. (2015; PK-CCN; accuracy),0.3035891631680037,0.013757023915398896,0.9709136895352513,0.0018746156520968182,0.8465952114837008,0.009648735086906696,0.8468787965223246,0.00963150612781713,21.396766833083202,1.15520177517981,0.1,0.3
sick_euthyroid,Menon et al. (2015; PK-CCN; F1 score),0.2888372586071474,0.016593330773230573,0.9697597217831173,0.001883783900415313,0.8438189076726663,0.008017773334315607,0.8446847862453655,0.007720985846666094,21.42669304402018,1.0133571504848913,0.1,0.3
sick_euthyroid,Menon et al. (2015; CK-CCN; accuracy),0.4,1.2735131497718753e-17,0.953778058804932,0.007785255418775783,0.6926063072922805,0.07184324078900672,0.7113049284147286,0.06019360383190271,17.630556236034863,2.366481174131639,0.1,0.3
sick_euthyroid,Menon et al. (2015; CK-CCN; F1 score),0.2983831363625123,0.016673523948044933,0.9703446095478976,0.0019233726609530497,0.845152530206499,0.009009832055084203,0.8456889687912404,0.008857613499131983,21.4334312246337,1.0741016863721171,0.1,0.3
sick_euthyroid,Menon et al. (2015; CU-CCN; accuracy),0.2858770979291668,0.015338743489528558,0.9697281062282643,0.0019159048207585394,0.8439689960242263,0.008572701691023797,0.8449060806180967,0.008329175314756269,21.44967038983978,1.0296818487375885,0.1,0.3
sick_euthyroid,Menon et al. (2015; CU-CCN; F1 score),0.27054036787576424,0.018252578481065963,0.9676414796079671,0.0022362043641295866,0.8363726090110877,0.009356292690487891,0.838104304894238,0.00888248347257101,21.32051004858293,1.1414073471991937,0.1,0.3
sick_euthyroid,Mithal et al. (2017; CU-CCN; G measure),0.29925027079282585,0.01930482006759938,0.970265570660765,0.0017451973173767557,0.8444131320155925,0.007955558195506262,0.8449319320448996,0.007847319044502813,21.41680655538364,1.0509405368516402,0.1,0.3
sick_euthyroid,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.9169459374012014,0.0059023526525326594,0.19425004654775146,0.10635316950479902,0.3080548151357555,0.09920638495941748,7.396080430100996,3.346248471625881,0.1,0.3
sick_euthyroid,default (accuracy),0.5,0.0,0.9169459374012014,0.0059023526525326594,0.19425004654775146,0.10635316950479902,0.3080548151357555,0.09920638495941748,7.396080430100996,3.346248471625881,0.1,0.3
sick_euthyroid,default (F1 score),0.2663008007934683,0.01606384408974856,0.9667878596269365,0.002948858041284629,0.8333410203292269,0.012091252308716919,0.8354508195594146,0.011298502315578798,21.321551298907107,1.0655704958130028,0.1,0.3
spectrometer,Li \& Ma threshold (ours; PK-CCN),0.34704108498857356,0.04428772583002143,0.9574387947269303,0.016603112869331322,0.7583027159225283,0.08476413614252808,0.7619412430929405,0.08086004938583524,7.86832236354387,1.4757518653126835,0.1,0.3
spectrometer,Menon et al. (2015; PK-CCN; accuracy),0.4489555088085696,0.03885521842198139,0.9631826741996233,0.008070682820341903,0.7440843552587324,0.068477008174016,0.7566536693288037,0.06164195001716276,7.573701111029597,1.329961998079915,0.1,0.3
spectrometer,Menon et al. (2015; PK-CCN; F1 score),0.36644233702884177,0.03908617337454327,0.9614877589453862,0.014322460893727853,0.7700404389671378,0.08071514105462128,0.7726000515323916,0.0787819830606885,7.94801587344092,1.4857452826285524,0.1,0.3
spectrometer,Menon et al. (2015; CK-CCN; accuracy),0.4,1.8010195682678647e-17,0.9655367231638419,0.008599751739039194,0.7734033092813579,0.06434867441256714,0.7786838083581304,0.06064199018458891,7.776667038101555,1.5457288869548558,0.1,0.3
spectrometer,Menon et al. (2015; CK-CCN; F1 score),0.3586691713704944,0.03428255563996719,0.9615819209039549,0.014347527213379839,0.7733557465086005,0.07839040504166521,0.775572464670893,0.07544808168691361,7.983751178195736,1.4113752307380953,0.1,0.3
spectrometer,Menon et al. (2015; CU-CCN; accuracy),0.41462603337301307,0.039684317833304984,0.9645951035781545,0.008324011321327032,0.7667570430002169,0.062276186178741186,0.7740512669372435,0.05747682334386815,7.870209893701949,1.208850142864627,0.1,0.3
spectrometer,Menon et al. (2015; CU-CCN; F1 score),0.30516000301552687,0.03922005090075219,0.9501883239171376,0.023950050053792235,0.7492030866786881,0.08183249402118356,0.7565797870676623,0.07368469989762759,7.873646383217478,1.5798968383427252,0.1,0.3
spectrometer,Mithal et al. (2017; CU-CCN; G measure),0.3421058752121095,0.07671299741806469,0.8768361581920903,0.13302964205338644,0.6117120619355555,0.23087484156385216,0.6439117086268729,0.19567007126426025,6.76377584304073,2.200644011714639,0.1,0.3
spectrometer,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.9575329566854991,0.010085722317786254,0.677220042219053,0.10633407478305305,0.7044876807320101,0.08816835291096352,7.056076270269966,1.703838608254238,0.1,0.3
spectrometer,default (accuracy),0.5,0.0,0.9575329566854991,0.010085722317786254,0.677220042219053,0.10633407478305305,0.7044876807320101,0.08816835291096352,7.056076270269966,1.703838608254238,0.1,0.3
spectrometer,default (F1 score),0.2915256224243967,0.03495600393821609,0.9490583804143127,0.019953496810016756,0.7466912254898932,0.07167391078204052,0.7553447546730183,0.06440979481989302,7.874127809045286,1.4630281089189994,0.1,0.3
car_eval_34,Li \& Ma threshold (ours; PK-CCN),0.2594545578759145,0.016151020454058498,0.9603298611111111,0.007753845407816278,0.7681979628491528,0.03513372928447422,0.7728582324418503,0.03359628624009183,13.447372202238753,1.492217241668967,0.1,0.3
car_eval_34,Menon et al. (2015; PK-CCN; accuracy),0.27170956310304384,0.01908304855579126,0.9655092592592593,0.005468834605150178,0.7817541822815155,0.03324262616502085,0.7839383697474706,0.03233134055969238,13.384030489259464,1.3983405443252184,0.1,0.3
car_eval_34,Menon et al. (2015; PK-CCN; F1 score),0.2596532969087143,0.014484905179322901,0.9613715277777779,0.0062041304432305855,0.7723742037359875,0.029910661662360945,0.7763604947850822,0.029327250468782796,13.405304859895157,1.3797847815688415,0.1,0.3
car_eval_34,Menon et al. (2015; CK-CCN; accuracy),0.4,1.2735131497718753e-17,0.9420717592592591,0.008343860107232268,0.39955578336623,0.14754196727601535,0.49047174526675696,0.11745050828294211,8.025469640713007,2.915583952326441,0.1,0.3
car_eval_34,Menon et al. (2015; CK-CCN; F1 score),0.2716392334672237,0.015030380963246206,0.9630497685185185,0.005455523413181493,0.7681058829962597,0.03335397356034063,0.769886113267171,0.03363236007155605,13.166936429739048,1.6495225391266675,0.1,0.3
car_eval_34,Menon et al. (2015; CU-CCN; accuracy),0.24441600397352214,0.020102704595478943,0.9527777777777778,0.014919714206203909,0.7489448218180205,0.049975566476792466,0.7603839405380144,0.04157021363765271,13.501923854139696,1.4740957479674601,0.1,0.3
car_eval_34,Menon et al. (2015; CU-CCN; F1 score),0.22616727015343482,0.01634758100425005,0.9313657407407409,0.03338494522025996,0.6914581717376359,0.07972328505345645,0.7181151539711288,0.06265895938146042,13.113239893290729,1.7839595069097427,0.1,0.3
car_eval_34,Mithal et al. (2017; CU-CCN; G measure),0.2669242929067662,0.023852027549261478,0.9471643518518519,0.05923795261262933,0.739408376192015,0.12198684307427786,0.7475927253810823,0.10269021454271174,13.047740746565989,1.9889366662872903,0.1,0.3
car_eval_34,Yao et al. (2020; CU-CCN; accuracy),0.5874956250000001,0.1275980661611909,0.9260127314814814,0.0032965799464412097,0.08484349268193753,0.07567127869390612,0.18205352285904952,0.11585852172128429,2.28789887286538,2.4520817106320187,0.1,0.3
car_eval_34,default (accuracy),0.5,0.0,0.9260127314814814,0.0032965799464412097,0.08484349268193753,0.07567127869390612,0.18205352285904952,0.11585852172128429,2.28789887286538,2.4520817106320187,0.1,0.3
car_eval_34,default (F1 score),0.23847007472182016,0.011609509669569047,0.9505208333333334,0.007824054249256888,0.7421682012122671,0.031245322820422843,0.7561794956391777,0.028653111262941063,13.461531288977131,1.4983413005586663,0.1,0.3
isolet,Li \& Ma threshold (ours; PK-CCN),0.2539676850365936,0.008203696318887014,0.9585160959343337,0.004630916994180188,0.7539095500437538,0.02101621379642218,0.7569495293078864,0.019789851127061067,28.228975800773718,1.028967064152171,0.1,0.3
isolet,Menon et al. (2015; PK-CCN; accuracy),0.2601467033641604,0.007142534548516772,0.9606643580864436,0.0031153177225595975,0.7588254984336954,0.017215102784802733,0.7603348835354511,0.017195511298152943,28.17752611655495,1.0598579932597338,0.1,0.3
isolet,Menon et al. (2015; PK-CCN; F1 score),0.2516805646574209,0.007086087740649591,0.9579261254328587,0.004415396749750848,0.7528659349618402,0.020725517636289978,0.756376970448678,0.01959065728124985,28.147572677394226,1.0512991666543596,0.1,0.3
isolet,Menon et al. (2015; CK-CCN; accuracy),0.4,0.0,0.9372643324355522,0.003899769186072381,0.3117840673531312,0.07401030013413369,0.4260083664809559,0.05929762129694717,15.050120778806885,2.998574493380455,0.1,0.3
isolet,Menon et al. (2015; CK-CCN; F1 score),0.26931595341974185,0.005798581084129641,0.9622803642426574,0.003136863855780138,0.7592472949493609,0.018460515522509748,0.7594813566043512,0.01839503472070568,28.020666678421453,1.0659164512674844,0.1,0.3
isolet,Menon et al. (2015; CU-CCN; accuracy),0.24734360896049842,0.00787755916278791,0.9562395793253815,0.004655180236864334,0.7482648458624661,0.01992733251630941,0.7534764740893475,0.018706231907002196,28.21404623135054,1.1484359445988843,0.1,0.3
isolet,Menon et al. (2015; CU-CCN; F1 score),0.2380974614479438,0.006702622114886136,0.951616006156214,0.00575408006496624,0.7349673338744045,0.022637836488363927,0.744105129408972,0.02007737162770144,27.98462966850003,1.1102187507297707,0.1,0.3
isolet,Mithal et al. (2017; CU-CCN; G measure),0.2682189901235386,0.009594363365131291,0.9615942028985508,0.0038376021550007907,0.7562956055484954,0.019396196949416585,0.7569035302071666,0.01892877778365845,27.998130107795948,0.9607290994271359,0.1,0.3
isolet,Yao et al. (2020; CU-CCN; accuracy),0.6024948750000001,0.12190305967533065,0.9233166602539438,0.00038790068931487,0.00692827902441191,0.00991346928345805,0.04338863510313095,0.04126201699138341,0.4948820532812369,1.1243657951289443,0.1,0.3
isolet,default (accuracy),0.5,0.0,0.923323072976786,0.00038873674321096975,0.0070935655486015926,0.009936021600433323,0.044037417663115565,0.0416000908260351,0.4948820532812369,1.1243657951289443,0.1,0.3
isolet,default (F1 score),0.23169641869043964,0.00804282962458727,0.9475503398743106,0.007561287389541598,0.7234277033678005,0.028352261412812895,0.736289335855637,0.024531620252494682,27.797225725772062,1.1643079580745637,0.1,0.3
us_crime,Li \& Ma threshold (ours; PK-CCN),0.2143956296454923,0.02203355930171709,0.8761283851554664,0.025400414745818948,0.4623617072885244,0.03642368804969029,0.49183788920352667,0.02797620619006327,10.10653053451188,1.2292954003104797,0.1,0.3
us_crime,Menon et al. (2015; PK-CCN; accuracy),0.32616997765414846,0.022167816266512323,0.9321464393179539,0.004930126208024704,0.4964191893536354,0.0384510135649544,0.5006458443792462,0.037069941740603775,9.492813008786175,1.326836670608972,0.1,0.3
us_crime,Menon et al. (2015; PK-CCN; F1 score),0.2528252097377034,0.016200440580336616,0.9102557673019056,0.009927249526807978,0.5056625670042492,0.020730428661856384,0.513750264145804,0.018637676171141367,10.269905884240648,1.2962493343871837,0.1,0.3
us_crime,Menon et al. (2015; CK-CCN; accuracy),0.4,1.2735131497718753e-17,0.9355566700100301,0.0022750263138643654,0.4095324414644814,0.05408353204338857,0.4436382327779974,0.03980148294467326,8.10916240493783,1.733074491148815,0.1,0.3
us_crime,Menon et al. (2015; CK-CCN; F1 score),0.2753430280561002,0.020863057203037157,0.9194332998996991,0.008550034631762817,0.507827283618133,0.021936154693546005,0.510904314386116,0.021909676980624394,9.89038050534057,1.4019374199419967,0.1,0.3
us_crime,Menon et al. (2015; CU-CCN; accuracy),0.31188017242285054,0.02408597074327741,0.9302657973921764,0.005487619283284867,0.5082497002770044,0.03115446223466566,0.510366009765639,0.0303245736197803,9.774094775263123,1.3182566720108937,0.1,0.3
us_crime,Menon et al. (2015; CU-CCN; F1 score),0.20974008770388233,0.021008876090250744,0.8795887662988967,0.027862270422228087,0.4749159505035513,0.03386467511527607,0.5042275883886033,0.021735151285589373,10.302390314486967,1.2771289976800375,0.1,0.3
us_crime,Mithal et al. (2017; CU-CCN; G measure),0.2760680168714612,0.04640040030060332,0.8865596790371113,0.04414727185223747,0.4430808530259789,0.08167504107283172,0.45775032151176565,0.07025962207846359,9.106942323022498,1.8571169588445609,0.1,0.3
us_crime,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.9330742226680041,0.0029712875552875126,0.25481070633144043,0.07557931207097708,0.3423546699266321,0.06444912660389546,6.08711795477835,2.128070624028574,0.1,0.3
us_crime,default (accuracy),0.5,0.0,0.9330742226680041,0.0029712875552875126,0.25481070633144043,0.07557931207097708,0.3423546699266321,0.06444912660389546,6.08711795477835,2.128070624028574,0.1,0.3
us_crime,default (F1 score),0.18046922136587082,0.016962668366061112,0.8448846539618856,0.030798601245496635,0.43495063440364856,0.03469498740932307,0.48528430684157914,0.02247359464594119,10.270648040907455,1.1087625948814481,0.1,0.3
yeast_ml8,Li \& Ma threshold (ours; PK-CCN),0.07866150272532825,0.014895485319773395,0.11797683078196111,0.057113286605202276,0.13952973110381003,0.0026868585006306666,0.26991336566915686,0.004589980414169547,6.972260109100434,1.0739247183141927,0.1,0.3
yeast_ml8,Menon et al. (2015; PK-CCN; accuracy),0.1746864753958955,0.005504694291963474,0.8307199007033512,0.021157578959764608,0.09842260855559747,0.014789549552020777,0.101227803184716,0.016572259849654828,2.752634417164815,1.3899683394934952,0.1,0.3
yeast_ml8,Menon et al. (2015; PK-CCN; F1 score),0.10435737290857709,0.017501805273299472,0.2607364501448076,0.11609100878095722,0.14299755122031851,0.005217828018978152,0.25484217745740445,0.014244493711525941,6.804187960125342,1.1040851300573111,0.1,0.3
yeast_ml8,Menon et al. (2015; CK-CCN; accuracy),0.4,1.8010195682678647e-17,0.9263549855192388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3
yeast_ml8,Menon et al. (2015; CK-CCN; F1 score),0.13032669513736703,0.022688192373970153,0.4442697558957385,0.17761550810180604,0.14185284746493285,0.005502631276249617,0.22121955761414241,0.030325857062458907,6.044766341917902,1.223409700651642,0.1,0.3
