dataset,method,threshold,threshold_std,accuracy,accuracy_std,f1,f1_std,g,g_std,lima,lima_std,p_minus,p_plus
ecoli,default (F1 score),0.1881850061176687,0.03871339084527396,0.11294642857142859,0.008715877235962075,0.18931839380098553,0.0030154222810933346,0.32252176433749274,0.004844261959689026,1.1008019828881828,1.043113039322563,0.5,0.25
optical_digits,Li \& Ma threshold (ours; PK-CCN),0.5962135658323842,0.011080616467203255,0.9477758007117437,0.007107011468049964,0.7082361195549349,0.03913404348701051,0.7156560493533786,0.03500115830840897,8.77385773896059,1.1190559946669356,0.5,0.25
optical_digits,Menon et al. (2015; PK-CCN; accuracy),0.586860631811511,0.007405205270594435,0.9491725978647686,0.007207076246553888,0.7365103356312713,0.028384365295035706,0.7383692573652187,0.029263375358550923,9.135842091585342,0.9818149453805116,0.5,0.25
optical_digits,Menon et al. (2015; PK-CCN; F1 score),0.59123144839725,0.008194951993764072,0.9476067615658363,0.007969563973307824,0.7195806528696317,0.03225510412321845,0.7238286977125357,0.031567713625689775,8.953837968058394,0.9335512967960424,0.5,0.25
optical_digits,Menon et al. (2015; CK-CCN; accuracy),0.625,0.0,0.939982206405694,0.00634166559976439,0.5716642741408329,0.07292766250951137,0.6248231244948035,0.053648617107138606,7.569858557438328,1.4869096897405147,0.5,0.25
optical_digits,Menon et al. (2015; CK-CCN; F1 score),0.5957959150982746,0.008087442468404883,0.9488434163701068,0.007193937078899597,0.713721749501339,0.03331375701130302,0.7208975220230587,0.03184309824966118,8.909171939549541,1.0501600931687727,0.5,0.25
optical_digits,Menon et al. (2015; CU-CCN; accuracy),0.5436046944204633,0.008993550567671786,0.8070551601423487,0.058240866793982875,0.5001215133707052,0.07517297159593901,0.5654898614824815,0.05654661945350038,6.999905568142528,1.3088561194182504,0.5,0.25
optical_digits,Menon et al. (2015; CU-CCN; F1 score),0.5187365597715794,0.03574992830179018,0.631752669039146,0.1625762933369045,0.3680175261559423,0.11442284057382879,0.4646825670793442,0.08789587610603242,5.618208367076333,1.523491292006675,0.5,0.25
optical_digits,Mithal et al. (2017; CU-CCN; G measure),0.5747350958872478,0.029554895173616747,0.8435409252669039,0.1461358600216426,0.5644566756543726,0.18987491690521865,0.5930439363291198,0.15585283290038118,7.126006538026547,2.318394466658122,0.5,0.25
optical_digits,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.4171886120996441,0.06671096540848147,0.2536046807677595,0.02266725805137241,0.37997636690019787,0.01923357087736731,4.4823088012438514,1.0064828369530732,0.5,0.25
optical_digits,default (accuracy),0.5,0.0,0.4171886120996441,0.06671096540848147,0.2536046807677595,0.02266725805137241,0.37997636690019787,0.01923357087736731,4.4823088012438514,1.0064828369530732,0.5,0.25
optical_digits,default (F1 score),0.29179471642996746,0.020884952880784922,0.0990302491103203,0.0008952345784794117,0.17953652732736453,0.00014678348156752484,0.3140403111871467,0.00014096451630212336,3.433052643857939,0.9789730309031315,0.5,0.25
satimage,Li \& Ma threshold (ours; PK-CCN),0.5871273620117674,0.02348602361868296,0.8774048174048173,0.04610842371460397,0.5031183427160791,0.050563181494734995,0.5198283901931837,0.037240592413823714,6.512823447724429,1.4237751774315344,0.5,0.25
satimage,Menon et al. (2015; PK-CCN; accuracy),0.5866092379818963,0.012017735496573432,0.9002020202020201,0.017617240143226052,0.5493776627841178,0.02604365406627611,0.5559861451452978,0.02259157436458963,7.137629221681792,1.1425588431016769,0.5,0.25
satimage,Menon et al. (2015; PK-CCN; F1 score),0.5892037867322093,0.016695850969925253,0.8946853146853148,0.02360274228476568,0.5278174316504153,0.035930051078902264,0.5365509982081648,0.03227102684351464,6.743361076576024,1.2783855913739988,0.5,0.25
satimage,Menon et al. (2015; CK-CCN; accuracy),0.625,0.0,0.9205516705516705,0.004860841084708668,0.45345181306340543,0.11059327766739058,0.4851280751358374,0.08097260220714735,5.86435691201571,2.0583231346617317,0.5,0.25
satimage,Menon et al. (2015; CK-CCN; F1 score),0.59854890513057,0.015668998162024366,0.9064879564879564,0.014896919023739621,0.5337100520500578,0.02737781544880602,0.5384226539639767,0.02637525321566147,6.804322032044013,1.1672301386114716,0.5,0.25
satimage,Menon et al. (2015; CU-CCN; accuracy),0.5400257926291134,0.014434720008700974,0.7560839160839161,0.10649183023164116,0.42166845489535465,0.08055319373664568,0.4854379838846833,0.05136320875239678,6.034789035916254,1.065576577774956,0.5,0.25
satimage,Menon et al. (2015; CU-CCN; F1 score),0.4694529543714922,0.030262457706396892,0.3568298368298368,0.15690900910452857,0.2315376576033258,0.042807501199721265,0.3531796663758643,0.032749245288180545,4.167204165083818,0.8878945736686189,0.5,0.25
satimage,Mithal et al. (2017; CU-CCN; G measure),0.5582060758426708,0.038056798771554705,0.7225796425796426,0.17337096520277595,0.36997435427748754,0.11044428044767338,0.421148600221421,0.07968116701872452,5.197592235483318,1.4932709434549751,0.5,0.25
satimage,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.4272960372960373,0.07855212338309014,0.24952628813996763,0.02727151500683717,0.3714449942840555,0.02216267197490116,4.4944624166852565,0.8509908423557102,0.5,0.25
satimage,default (accuracy),0.5,0.0,0.4272960372960373,0.07855212338309014,0.24952628813996763,0.02727151500683717,0.3714449942840555,0.02216267197490116,4.4944624166852565,0.8509908423557102,0.5,0.25
satimage,default (F1 score),0.25502627827508023,0.029946567165192423,0.09763791763791764,0.000590348376871398,0.1773698194979986,9.55654237195345e-05,0.31195400934997786,9.219907266263679e-05,3.6676055485513195,0.8804884797531104,0.5,0.25
pen_digits,Li \& Ma threshold (ours; PK-CCN),0.5991760679181987,0.010893720803758045,0.9754093886462882,0.0070061267933324714,0.8679434178258116,0.0344235052495605,0.8692998906761563,0.03431781421605762,14.549109247578167,1.1895338556996742,0.5,0.25
pen_digits,Menon et al. (2015; PK-CCN; accuracy),0.6392172227940318,0.00897623727629968,0.9689728893740902,0.005608982584724482,0.8095740266029189,0.04148524369608369,0.8222775858047304,0.03601776185405232,13.665020854407786,1.1807430896485909,0.5,0.25
pen_digits,Menon et al. (2015; PK-CCN; F1 score),0.6013561940127945,0.011407201528373753,0.9757096069868995,0.007280713226640843,0.8686462393783104,0.0362967817641874,0.8703990849460215,0.03593073359229931,14.528659090149208,1.2371498475240819,0.5,0.25
pen_digits,Menon et al. (2015; CK-CCN; accuracy),0.625,0.0,0.9725254730713246,0.006124892778190035,0.8366795899293749,0.041612939984696305,0.8448280107983333,0.037728474438744976,14.066360267844093,1.3864576584135437,0.5,0.25
pen_digits,Menon et al. (2015; CK-CCN; F1 score),0.5997530107589492,0.010832552860607664,0.9753002183406114,0.007242832031906406,0.8673157314417042,0.0350691491640388,0.8688552430833365,0.03491069241736084,14.547786682952244,1.1490382563956403,0.5,0.25
pen_digits,Menon et al. (2015; CU-CCN; accuracy),0.6027947806624446,0.009425315951763408,0.9761235443959244,0.00643241237870969,0.8680953768893124,0.036374557666485605,0.8705532083214574,0.03538311225426098,14.519470705467082,1.2462336084939463,0.5,0.25
pen_digits,Menon et al. (2015; CU-CCN; F1 score),0.5554709889098727,0.01311830115112451,0.9167667394468705,0.04569847803026536,0.7047328642003159,0.11007280760453891,0.7323688596989999,0.09046930189866492,12.120744699321065,1.8350104717521032,0.5,0.25
pen_digits,Mithal et al. (2017; CU-CCN; G measure),0.5923184343849215,0.013413979247711266,0.9497134279475983,0.04257887333681591,0.7909173806712478,0.131905253953385,0.8012022044836377,0.11740977074317174,13.280226373094834,2.616160016621146,0.5,0.25
pen_digits,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.4825782387190684,0.07686186102186994,0.2736193402874606,0.033546683773172346,0.3973810668882565,0.027653086016202675,6.476780496887782,0.7707983876823065,0.5,0.25
pen_digits,default (accuracy),0.5,0.0,0.4825782387190684,0.07686186102186994,0.2736193402874606,0.033546683773172346,0.3973810668882565,0.027653086016202675,6.476780496887782,0.7707983876823065,0.5,0.25
pen_digits,default (F1 score),0.2859086689125056,0.027406200389190782,0.09616084425036389,0.0002487085136217824,0.1751764303282808,3.977651956148422e-05,0.30983280097754606,3.8549939507731825e-05,4.844836240184094,1.0170534568207383,0.5,0.25
abalone,Li \& Ma threshold (ours; PK-CCN),0.49932593784187007,0.07211307163821867,0.5430093368446254,0.2137985885372854,0.2506929397323446,0.061067006482905424,0.33274601189171715,0.049110473102030545,3.1738483331363705,1.0747223182840067,0.5,0.25
abalone,Menon et al. (2015; PK-CCN; accuracy),0.5723631881336506,0.010631892753690413,0.8282978214029206,0.027643484028306034,0.30901531843169694,0.05696919469248992,0.32175138087149613,0.059578742043089494,3.042091341920039,1.470146813166053,0.5,0.25
abalone,Menon et al. (2015; PK-CCN; F1 score),0.5437083665572267,0.032993258657303334,0.7126167105578166,0.12525158453168234,0.28958709460211657,0.061261218420584844,0.3388455779568837,0.05864516047733625,3.1496809747444994,1.4089237139416735,0.5,0.25
abalone,Menon et al. (2015; CK-CCN; accuracy),0.625,0.0,0.8952956667464689,0.0075324521628509404,0.09113383805446693,0.07931436627662859,0.11032104326586326,0.07940879503473453,1.460031736319293,1.4898558734258793,0.5,0.25
abalone,Menon et al. (2015; CK-CCN; F1 score),0.5485181575691487,0.03858857427403466,0.7264065118506104,0.1498374586009458,0.29066463799418074,0.06308603297075588,0.3331104498137355,0.05917713278402299,3.4190757286331106,1.2475534452071209,0.5,0.25
abalone,Menon et al. (2015; CU-CCN; accuracy),0.5164953236583609,0.02001329668779609,0.5324634905434522,0.19233719689601686,0.26251711019939605,0.05285696235885098,0.3552025624172234,0.03274548988115099,3.3870429036632785,1.1085392000804863,0.5,0.25
abalone,Menon et al. (2015; CU-CCN; F1 score),0.40626516679034086,0.07595299259353053,0.2315896576490304,0.1402988761179554,0.19350668638204824,0.025212460068219755,0.32073711061042876,0.01572407884676152,3.0521031138863117,1.0844161796988276,0.5,0.25
abalone,Mithal et al. (2017; CU-CCN; G measure),0.4963865220105963,0.03974291027900365,0.403148192482643,0.18023188750469082,0.20656759254769227,0.04267785645273424,0.3048304062372201,0.038613935098714594,3.004417773914702,1.0326583357456383,0.5,0.25
abalone,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.39126167105578163,0.10464275795413326,0.2226851955485313,0.02735489054836956,0.33962193589109435,0.02212891495656339,3.1770383883347075,1.1507221505584289,0.5,0.25
abalone,default (accuracy),0.5,0.0,0.39126167105578163,0.10464275795413326,0.2226851955485313,0.02735489054836956,0.33962193589109435,0.02212891495656339,3.1770383883347075,1.1507221505584289,0.5,0.25
abalone,default (F1 score),0.20433849255491107,0.05003856587649857,0.09488867608331339,0.0026932435618805786,0.17137434883075722,0.0003740417323795135,0.3061153273803677,0.00032734699230105123,2.853319208853144,0.9494001439884923,0.5,0.25
sick_euthyroid,Li \& Ma threshold (ours; PK-CCN),0.5830297679423592,0.016942220926736164,0.9227473917167247,0.04068342902797702,0.6547934847628858,0.11190160480031174,0.6645878276570436,0.10282559552858589,5.558914056856123,1.894300871867671,0.5,0.25
sick_euthyroid,Menon et al. (2015; PK-CCN; accuracy),0.5847546962649482,0.013845856254431835,0.9395352513436611,0.016694082852421136,0.696355745341752,0.0715722939100625,0.6998764687907001,0.0706960464017902,5.9218277798023955,1.3157920283902056,0.5,0.25
sick_euthyroid,Menon et al. (2015; PK-CCN; F1 score),0.584956388665401,0.015126925277069325,0.9340815681315208,0.022509999282239908,0.6784832165045703,0.08015824872716916,0.684240342908897,0.07592663873540796,5.724323659440484,1.57875014557458,0.5,0.25
sick_euthyroid,Menon et al. (2015; CK-CCN; accuracy),0.625,0.0,0.9338918748024028,0.015793094333922612,0.48359778896175054,0.22106917148652092,0.5194704996625698,0.2040570196049799,4.457186329547052,2.345293216766599,0.5,0.25
sick_euthyroid,Menon et al. (2015; CK-CCN; F1 score),0.5901471466113302,0.013257643151723774,0.9379228580461587,0.018907742055664468,0.6787797282476071,0.08148225710470774,0.6827159102085179,0.07920238577099022,5.667150952135822,1.6862454564921023,0.5,0.25
sick_euthyroid,Menon et al. (2015; CU-CCN; accuracy),0.5336211981064742,0.017698544933225046,0.7466645589630099,0.16048299468508836,0.44920698639792056,0.14160098012813224,0.5209592657861848,0.10782856353634453,4.199049833243917,1.716734839570083,0.5,0.25
sick_euthyroid,Menon et al. (2015; CU-CCN; F1 score),0.4563842109449617,0.06201124733512863,0.37952892823269047,0.23427543764531628,0.2472600875626648,0.08648851168741029,0.36623558846663107,0.06661352882097153,2.7513745112354178,1.1169829934763456,0.5,0.25
sick_euthyroid,Mithal et al. (2017; CU-CCN; G measure),0.5388834417979081,0.03934056506676291,0.6638318052481822,0.2046216974146216,0.3636395769023719,0.14175223490401376,0.4387410094390914,0.11038247357294696,3.619418814223139,1.64264642423048,0.5,0.25
sick_euthyroid,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.4045052165665507,0.08909846114125648,0.23504159807860706,0.027860618032677472,0.3598799300011567,0.023183717583371448,2.6594126355087697,0.70120726403685,0.5,0.25
sick_euthyroid,default (accuracy),0.5,0.0,0.4045052165665507,0.08909846114125648,0.23504159807860706,0.027860618032677472,0.3598799300011567,0.023183717583371448,2.6594126355087697,0.70120726403685,0.5,0.25
sick_euthyroid,default (F1 score),0.2699580841235971,0.04436214253315201,0.0938349668036674,0.002575822833157406,0.1697236511203381,0.0004080261986542025,0.3044941792482451,0.00043047651219966696,2.242538208333693,0.8117192040529801,0.5,0.25
spectrometer,Li \& Ma threshold (ours; PK-CCN),0.6129658208111939,0.11030968820525966,0.7360640301318268,0.22728941022599428,0.35642444555292485,0.13936103475515918,0.4008789884832861,0.10898877430628769,1.3956692928510444,0.9270613448478361,0.5,0.25
spectrometer,Menon et al. (2015; PK-CCN; accuracy),0.6740367318755481,0.029932901518273724,0.9,0.04027945082744759,0.44582237149192216,0.15175640373230237,0.4534167553714895,0.1512316591667752,1.6583972280551127,1.2130418246665189,0.5,0.25
spectrometer,Menon et al. (2015; PK-CCN; F1 score),0.6737686069229103,0.08965686265271958,0.807156308851224,0.17238789126875853,0.3651344760038385,0.1310872682044554,0.3989356511642426,0.11115996542668194,1.5550682752641025,1.0525256369165128,0.5,0.25
spectrometer,Menon et al. (2015; CK-CCN; accuracy),0.6362500000000001,0.017631087974311052,0.8699623352165725,0.056897104341309006,0.42902477031492037,0.13690991099786826,0.44625810665388277,0.13528602373678283,1.2940322206465498,0.9925743621210694,0.5,0.25
spectrometer,Menon et al. (2015; CK-CCN; F1 score),0.6630680611203326,0.08358666825500385,0.8082862523540489,0.1615784783125456,0.3636338813835838,0.1347771027611924,0.39594486532168205,0.1173910159816761,1.5124001938566027,1.041703464582598,0.5,0.25
spectrometer,Menon et al. (2015; CU-CCN; accuracy),0.549200827271136,0.03242756496539048,0.6910546139359699,0.12766533326062188,0.33084584345150236,0.10615842966708842,0.40875640812975567,0.09553607498513243,1.5237049202791249,1.1383037477782039,0.5,0.25
spectrometer,Menon et al. (2015; CU-CCN; F1 score),0.2694815193402723,0.07314670221553841,0.1452919020715631,0.053217928674142885,0.16497254774517367,0.008281344435666268,0.2988396023343098,0.007645482817918895,1.0226419360665997,1.0092460824631275,0.5,0.25
spectrometer,Mithal et al. (2017; CU-CCN; G measure),0.44223079109433944,0.05631557824200543,0.3463276836158192,0.09979559151289875,0.18183988484390837,0.017624262437210582,0.2938346649592892,0.024962425168579813,1.0002744326572133,0.7460029972158451,0.5,0.25
spectrometer,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.5191148775894538,0.1014252416451645,0.24443624893999663,0.05008826381816764,0.3544775772754122,0.055962132971074434,1.4119472476484478,0.9553908567244183,0.5,0.25
spectrometer,default (accuracy),0.5,0.0,0.5191148775894538,0.1014252416451645,0.24443624893999663,0.05008826381816764,0.3544775772754122,0.055962132971074434,1.4119472476484478,0.9553908567244183,0.5,0.25
spectrometer,default (F1 score),0.19905347332388254,0.05249449414301647,0.09340866290018832,0.012118834485016165,0.15737857579613287,0.0018537267257844737,0.2920978847848346,0.002121567419715164,0.9825325769548119,0.9735967211035536,0.5,0.25
car_eval_34,Li \& Ma threshold (ours; PK-CCN),0.5434620803573819,0.048652556124363866,0.6561631944444445,0.1693399512757349,0.24916677089584122,0.06632775341916834,0.3177193027280714,0.060970574971497785,1.714483999010368,0.9523113098901378,0.5,0.25
car_eval_34,Menon et al. (2015; PK-CCN; accuracy),0.5859291014237981,0.009770349214052053,0.8638599537037036,0.02458953186295863,0.3636292105199664,0.08968306422355907,0.3793807157588283,0.09401258076528349,2.1115788241018754,1.1520428647614174,0.5,0.25
car_eval_34,Menon et al. (2015; PK-CCN; F1 score),0.5788345717260885,0.026661349608063923,0.7952256944444445,0.1158687880564535,0.30630544939111887,0.09154811817816147,0.3406501221287689,0.08776009496734205,1.9755291026207236,0.8234942820343002,0.5,0.25
car_eval_34,Menon et al. (2015; CK-CCN; accuracy),0.626875,0.008385254915624304,0.917332175925926,0.01065469297072728,0.28518200306568897,0.12776094892936654,0.30517536651363325,0.12212660669349268,1.5590425352701742,1.4090330317164963,0.5,0.25
car_eval_34,Menon et al. (2015; CK-CCN; F1 score),0.5935706471202915,0.02697166930544462,0.823755787037037,0.09969017920085474,0.3007331588345218,0.10308986249671216,0.3266713464687269,0.09950281354265698,2.046580880715603,0.9858108933100322,0.5,0.25
car_eval_34,Menon et al. (2015; CU-CCN; accuracy),0.5182427226866972,0.013215249762579455,0.5700231481481481,0.06613633148562142,0.2439755654310199,0.03405563768156801,0.35274316240765696,0.03648477744706475,2.381911611309456,1.1635749523204286,0.5,0.25
car_eval_34,Menon et al. (2015; CU-CCN; F1 score),0.40323275311216167,0.047111301371983584,0.20575810185185187,0.1002234261185412,0.16292001910757856,0.018202736827968143,0.2951727795820399,0.016693873752692715,1.5474999003960779,1.0176105970976528,0.5,0.25
car_eval_34,Mithal et al. (2017; CU-CCN; G measure),0.4937267124167325,0.03617832627959682,0.4367766203703704,0.13495665478865898,0.18216525725717175,0.03409252240428181,0.28250081493581225,0.032796672440385116,1.5260404629791549,0.9321701490324295,0.5,0.25
car_eval_34,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.46252893518518523,0.06799366719081479,0.21153125617075172,0.016274263590159987,0.3318068446301462,0.019949068179671032,2.074776662752002,1.0676443561392528,0.5,0.25
car_eval_34,default (accuracy),0.5,0.0,0.46252893518518523,0.06799366719081479,0.21153125617075172,0.016274263590159987,0.3318068446301462,0.019949068179671032,2.074776662752002,1.0676443561392528,0.5,0.25
car_eval_34,default (F1 score),0.28022275314666584,0.027227568297988038,0.07928240740740741,0.004568307324379307,0.14416603916961754,0.0006223003245357218,0.2787155103677896,0.0006462414865098661,1.4307055648417917,0.8658849430221112,0.5,0.25
isolet,Li \& Ma threshold (ours; PK-CCN),0.5521661057393059,0.017860804090902092,0.8244004104142618,0.12175348197997599,0.40814447869839493,0.09623710506230553,0.44617285437317583,0.07027234491098502,5.660683119429207,1.5522783078019569,0.5,0.25
isolet,Menon et al. (2015; PK-CCN; accuracy),0.5563230490014434,0.00445437076090355,0.893786071565987,0.021540731963784168,0.5013771874149631,0.060469338763447525,0.5211826850579768,0.0583277728015351,6.631351838334632,1.0894360817348112,0.5,0.25
isolet,Menon et al. (2015; PK-CCN; F1 score),0.5596538559765915,0.00657705634207259,0.8905861228677697,0.03537410445292459,0.48305682817727397,0.06747117678083867,0.5006227093220592,0.05868354948174246,6.617792778751775,1.2180786616689196,0.5,0.25
isolet,Menon et al. (2015; CK-CCN; accuracy),0.625,0.0,0.9242849814031038,0.001101146174221276,0.037283444804929344,0.030717863397467036,0.11390943131081714,0.06409748664214197,1.3553104372208102,1.3213802980156204,0.5,0.25
isolet,Menon et al. (2015; CK-CCN; F1 score),0.5673311179444489,0.008442000928152428,0.9059445940746441,0.03905208326636917,0.4747638021956965,0.0769966412437483,0.48217128026637796,0.07038299087471928,6.148857448267134,1.2815225545001303,0.5,0.25
isolet,Menon et al. (2015; CU-CCN; accuracy),0.519053044098744,0.005439883244276011,0.5952545850968322,0.0719086133579545,0.2717245855125204,0.03173174905025042,0.3897106083293988,0.02559701258161594,4.822135182981526,1.0815810948141533,0.5,0.25
isolet,Menon et al. (2015; CU-CCN; F1 score),0.49810016862444606,0.01592724002054491,0.4668077465691932,0.09384159634815561,0.22118704646892287,0.031321835922822484,0.3460156504914211,0.027322892420071822,3.9972320906631196,1.0655958635204512,0.5,0.25
isolet,Mithal et al. (2017; CU-CCN; G measure),0.5241456488729881,0.024248163449447895,0.6063998973964345,0.17271440459663948,0.2513021018364158,0.08137714723175678,0.3372822542108564,0.06159663476409883,4.204181032497879,1.0004538808905676,0.5,0.25
isolet,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.3722136719250994,0.060332887598445684,0.19682097101587978,0.016444284575310407,0.3290084308664009,0.01502228781656674,3.7773493256004818,0.7940622142262769,0.5,0.25
isolet,default (accuracy),0.5,0.0,0.3722136719250994,0.060332887598445684,0.19682097101587978,0.016444284575310407,0.3290084308664009,0.01502228781656674,3.7773493256004818,0.7940622142262769,0.5,0.25
isolet,default (F1 score),0.30442401182242596,0.02176849839539621,0.0769654995511094,5.735713678337596e-05,0.1429098837945399,7.61292217654019e-06,0.27740522931416606,7.95706464087939e-06,3.2042584288185387,0.7995137304546679,0.5,0.25
us_crime,Li \& Ma threshold (ours; PK-CCN),0.5704173811263262,0.05086902759228228,0.7311434302908726,0.1623831443120397,0.2584026083242964,0.08618722046497376,0.3009166377261526,0.06299280450137852,1.603338783938765,1.4194109517315927,0.5,0.25
us_crime,Menon et al. (2015; PK-CCN; accuracy),0.6050296648524388,0.02103736490295278,0.9021564694082247,0.021071923237657903,0.3608495251073715,0.07252943016145211,0.3639715021604658,0.07333941831900082,2.0839952733108693,1.3036906641325492,0.5,0.25
us_crime,Menon et al. (2015; PK-CCN; F1 score),0.6021746990948511,0.045798962708414666,0.8327231695085257,0.1122413444874336,0.2801297119929765,0.0902453552104694,0.3078581380029259,0.07422407211865305,1.6150601428549258,1.4328708837543354,0.5,0.25
us_crime,Menon et al. (2015; CK-CCN; accuracy),0.6268750000000001,0.008385254915624281,0.9200100300902708,0.007270222471680196,0.3078375411324974,0.10266245827255845,0.3269895688280683,0.09384927686893181,1.9738582628710468,1.4969020297060596,0.5,0.25
us_crime,Menon et al. (2015; CK-CCN; F1 score),0.6069014146894487,0.04559947538490849,0.8448345035105316,0.10985321727403341,0.27886072686667274,0.094260923804946,0.30295174957350646,0.07984710206824855,1.5482620088240326,1.3581598736590015,0.5,0.25
us_crime,Menon et al. (2015; CU-CCN; accuracy),0.5425628680800595,0.02411821937541881,0.7364593781344032,0.11662785132721751,0.3012490007140324,0.07795471519502249,0.36128853716118636,0.05600044568288514,2.0426374740705264,1.3313139286101487,0.5,0.25
us_crime,Menon et al. (2015; CU-CCN; F1 score),0.37775311205229856,0.046184451313163545,0.1425025075225677,0.08714889277656465,0.1471584603093316,0.012795027565824308,0.27824377470838374,0.009310678300105773,1.42297432210541,0.8437311174155322,0.5,0.25
us_crime,Mithal et al. (2017; CU-CCN; G measure),0.49830368114922957,0.04348042591381109,0.40203109327983955,0.15028860921061685,0.16314136585219025,0.02521443543331271,0.260221026439141,0.016545443286050156,1.2159872315523144,0.796162553540895,0.5,0.25
us_crime,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.47780842527582745,0.09002263346995662,0.19976537628490704,0.027025579925204064,0.3093848885315922,0.025629224382506754,1.807511407602755,0.8623226710093214,0.5,0.25
us_crime,default (accuracy),0.5,0.0,0.47780842527582745,0.09002263346995662,0.19976537628490704,0.027025579925204064,0.3093848885315922,0.025629224382506754,1.807511407602755,0.8623226710093214,0.5,0.25
us_crime,default (F1 score),0.2688397170214488,0.03988718866058515,0.07635406218655968,0.002031427262858732,0.14003260219598324,0.0002874391770565436,0.2743435831534569,0.00041953680940826353,1.4265321168925165,0.7856754325079852,0.5,0.25
yeast_ml8,Li \& Ma threshold (ours; PK-CCN),0.4790631872181363,0.05189784423056619,0.3877120397186595,0.1849257537321744,0.1340476219843622,0.009878175608008381,0.2187386886498715,0.03905562230174572,1.2563202110649223,0.9805462153736735,0.5,0.25
yeast_ml8,Menon et al. (2015; PK-CCN; accuracy),0.5632995148463926,0.004561265653872309,0.835995035167563,0.022251396244706987,0.09235775893701996,0.027180596457358933,0.0947095514127207,0.028638267263692514,0.9263258008226677,0.8818483648080643,0.5,0.25
yeast_ml8,Menon et al. (2015; PK-CCN; F1 score),0.5384575431688661,0.03618036559894097,0.6353537443111296,0.1526984415216582,0.11880062403943599,0.021606712467755397,0.1574357351938387,0.04534615217570001,0.9038825649354874,0.9530477167696524,0.5,0.25
yeast_ml8,Menon et al. (2015; CK-CCN; accuracy),0.625,2.8928657818903587e-16,0.9238725693007861,0.0023016284235304945,0.0037412131848825253,0.008677854934184076,0.009056967420675584,0.021179507096745608,0.3596948384347442,0.5272970658163261,0.5,0.25
yeast_ml8,Menon et al. (2015; CK-CCN; F1 score),0.5458013832102333,0.034287924900728246,0.654199420769549,0.14142515877774253,0.11814698774580785,0.025284061018969337,0.15465495968469412,0.04490479820791724,0.9027439652633685,0.9166972108425451,0.5,0.25
