dataset,method,threshold,threshold_std,accuracy,accuracy_std,f1,f1_std,g,g_std,lima,lima_std,p_minus,p_plus
ecoli,default (F1 score),0.1846959749682704,0.0547544462718529,0.11443452380952382,0.012936026631010383,0.1900316515692272,0.00252649899815212,0.323605296876331,0.0031457888669260783,1.5913208311023168,1.0763449859183463,0.5,0.1
optical_digits,Li \& Ma threshold (ours; PK-CCN),0.6406424729211763,0.009604551312950536,0.9654626334519574,0.0029002668163659396,0.8099511311585148,0.012040241239597942,0.8138381284328927,0.012574981894683175,16.337330342093615,0.7836665121048512,0.5,0.1
optical_digits,Menon et al. (2015; PK-CCN; accuracy),0.640363372577105,0.0059511114399516665,0.967535587188612,0.002306656591672646,0.8214025411193646,0.011598460140558488,0.8248607057987847,0.011735184523938609,16.568582398906944,0.8509121306438102,0.5,0.1
optical_digits,Menon et al. (2015; PK-CCN; F1 score),0.627669386493414,0.005968645248529689,0.9655693950177936,0.004627595027610166,0.8208392350497931,0.01709037161860495,0.8219931138315874,0.01723738062487801,16.348576364590457,0.8694486661867736,0.5,0.1
optical_digits,Menon et al. (2015; CK-CCN; accuracy),0.7,3.6020391365357295e-17,0.9488345195729538,0.00362941347747105,0.6508285863277685,0.03410333008467556,0.6930888918335227,0.02669065128142858,14.151806438548018,1.164908330630929,0.5,0.1
optical_digits,Menon et al. (2015; CK-CCN; F1 score),0.6338579313737518,0.005790177559617172,0.9659519572953738,0.004291589045737134,0.8183110944985417,0.016900756076531874,0.8204268662542402,0.01775761437650166,16.42887708247729,0.8610018837703186,0.5,0.1
optical_digits,Menon et al. (2015; CU-CCN; accuracy),0.5980069595373818,0.007625672939408324,0.950320284697509,0.010329580973658095,0.781297685554783,0.03368073053695204,0.7880981881796354,0.02944353470397708,15.252435723996177,0.8979337440792076,0.5,0.1
optical_digits,Menon et al. (2015; CU-CCN; F1 score),0.5842553699795487,0.01273901491094732,0.9072775800711744,0.05077874669183992,0.6819747450808135,0.10856363618243443,0.7092576558693028,0.08669606544504263,13.521896446944627,2.020993022167614,0.5,0.1
optical_digits,Mithal et al. (2017; CU-CCN; G measure),0.6351774562960342,0.008948222952721407,0.9649021352313166,0.004837927446378126,0.8121272491761335,0.01747676063812118,0.8147582760102383,0.017780896001169038,16.311342950336037,0.9239753927239625,0.5,0.1
optical_digits,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.38207295373665484,0.06167259935085559,0.24306121321316781,0.018985819630971606,0.3716107844228004,0.0164178940170764,6.8187454441029995,0.7152004628761396,0.5,0.1
optical_digits,default (accuracy),0.5,0.0,0.38207295373665484,0.06167259935085559,0.24306121321316781,0.018985819630971606,0.3716107844228004,0.0164178940170764,6.8187454441029995,0.7152004628761396,0.5,0.1
optical_digits,default (F1 score),0.2963136344277514,0.019540585003454385,0.09895907473309609,0.0008169871993147699,0.17952487246424326,0.0001339139657674436,0.3140291158358022,0.0001286119544569077,5.617789525580062,0.9786725292124294,0.5,0.1
satimage,Li \& Ma threshold (ours; PK-CCN),0.6431394965990446,0.01756890456434982,0.9140481740481741,0.009880463341844897,0.5775424381441768,0.01768399156354639,0.5810085778957144,0.01741661029874438,11.610230926826453,0.8160336061556855,0.5,0.1
satimage,Menon et al. (2015; PK-CCN; accuracy),0.6409872008701945,0.0076883772382013585,0.9188422688422688,0.005075233041437836,0.5959159681952951,0.010169531559945032,0.5970003523079617,0.010139520180328846,11.814489015160948,0.7900688187964212,0.5,0.1
satimage,Menon et al. (2015; PK-CCN; F1 score),0.6311614714338494,0.01143099534558849,0.9116239316239316,0.008392532259804658,0.5870368636207732,0.013212998851390413,0.5907419775018766,0.013219268968672955,11.704126510130706,0.8336078556958342,0.5,0.1
satimage,Menon et al. (2015; CK-CCN; accuracy),0.7,0.0,0.9293162393162394,0.001341808697147807,0.5345718996716695,0.02862818551370302,0.5582028766127336,0.017984036087957386,11.438856695873316,0.9422225443391016,0.5,0.1
satimage,Menon et al. (2015; CK-CCN; F1 score),0.6432905140248683,0.012350246856187512,0.9172571872571872,0.0071875014465087395,0.5874112194056275,0.014060169125489451,0.5893081149115178,0.01429298607830825,11.648453226596278,0.8765856227828108,0.5,0.1
satimage,Menon et al. (2015; CU-CCN; accuracy),0.5955432810161043,0.011482948381469515,0.8854467754467754,0.020927082417634975,0.564273236123265,0.028419874642631272,0.5839652377143285,0.017910019003455478,11.764375304047293,0.9659959481329283,0.5,0.1
satimage,Menon et al. (2015; CU-CCN; F1 score),0.5415736729313628,0.028483397101794823,0.6964024864024865,0.16238221846447448,0.39509548233955927,0.09927402512352021,0.47288947566980993,0.06772816985543821,9.313244301131515,1.720187808391554,0.5,0.1
satimage,Mithal et al. (2017; CU-CCN; G measure),0.6300342014610683,0.023230906066414213,0.8733566433566434,0.0508969497292186,0.5104630579076322,0.08359092219511266,0.5257265876352899,0.07100495344075063,10.437780518784455,1.8186720454126102,0.5,0.1
satimage,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.4073892773892774,0.07286666155961827,0.24619568532240654,0.025046765233378173,0.3716342795670403,0.02104619225539904,7.1631857638946155,0.7844449666469968,0.5,0.1
satimage,default (accuracy),0.5,0.0,0.4073892773892774,0.07286666155961827,0.24619568532240654,0.025046765233378173,0.3716342795670403,0.02104619225539904,7.1631857638946155,0.7844449666469968,0.5,0.1
satimage,default (F1 score),0.25764804105065664,0.03392050818475998,0.09766899766899767,0.000662192405770619,0.17737485782469503,0.00010719857713433185,0.3119588689865679,0.00010342191723686919,5.975251408797502,0.8906458938467171,0.5,0.1
pen_digits,Li \& Ma threshold (ours; PK-CCN),0.641370592191992,0.011437250783728056,0.9866311863173216,0.0030531118284825953,0.9283800800247002,0.016257458847862442,0.9289056924655659,0.01611936990222513,25.651083312316985,0.9210087452752039,0.5,0.1
pen_digits,Menon et al. (2015; PK-CCN; accuracy),0.7080109372082288,0.004775294686393102,0.976978711790393,0.002895826665070185,0.8641280776171121,0.019543055611159117,0.8717324516585687,0.017375386589839087,24.241600142002856,0.8711104953217714,0.5,0.1
pen_digits,Menon et al. (2015; PK-CCN; F1 score),0.6358661025695509,0.009256260047772616,0.9867403566229985,0.003253072623208851,0.9297568814329218,0.0165134078283562,0.9300248879907305,0.016557734412142675,25.60204847525595,0.9877353623709065,0.5,0.1
pen_digits,Menon et al. (2015; CK-CCN; accuracy),0.7,0.0,0.9786162663755459,0.0028796861950403175,0.8751675648282612,0.01893402942418072,0.881483047535492,0.017075699482612207,24.51463388491161,0.996276678326682,0.5,0.1
pen_digits,Menon et al. (2015; CK-CCN; F1 score),0.6346949126516177,0.009666715501545225,0.98668577147016,0.003252724449646948,0.9296061285947468,0.016571321216579157,0.9298271258514058,0.016606301796675212,25.606799702850527,0.9117886830411094,0.5,0.1
pen_digits,Menon et al. (2015; CU-CCN; accuracy),0.6731569256958884,0.006381915035350816,0.9833060407569141,0.0028145121804094607,0.906013962113918,0.017079474901286137,0.9089729501553798,0.016033528444287463,25.122329214405422,1.0083188484740633,0.5,0.1
pen_digits,Menon et al. (2015; CU-CCN; F1 score),0.6017245914693651,0.012956350475757335,0.9801264556040756,0.009496053199865184,0.9042630529936508,0.039340552553147716,0.9064156502093896,0.03641923558800635,24.718777360688204,1.2493792307096798,0.5,0.1
pen_digits,Mithal et al. (2017; CU-CCN; G measure),0.63266608753473,0.011056111298730662,0.9868813682678311,0.0032711964932289807,0.9309547030460982,0.016312564911807263,0.9311487023220264,0.016324945420133016,25.71104889630339,0.8873779925290437,0.5,0.1
pen_digits,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.46201783114992717,0.07486701429454741,0.2658864478115495,0.030680658987998568,0.3911828644466987,0.025631842150608177,10.259385941473775,0.6661815491883403,0.5,0.1
pen_digits,default (accuracy),0.5,0.0,0.46201783114992717,0.07486701429454741,0.2658864478115495,0.030680658987998568,0.3911828644466987,0.025631842150608177,10.259385941473775,0.6661815491883403,0.5,0.1
pen_digits,default (F1 score),0.2837954850920651,0.025875660430096516,0.09606532023289666,0.00011980479194150969,0.17516115440002802,1.9152285085448963e-05,0.309817995860358,1.8563133792100637e-05,7.830660332867559,1.0659142006109745,0.5,0.1
abalone,Li \& Ma threshold (ours; PK-CCN),0.5587086878173935,0.04436212666926248,0.7306080919320086,0.10210587411482626,0.3444098407218193,0.04982010817918377,0.40243199338822266,0.033684903522052494,6.169544423843911,1.277406560434976,0.5,0.1
abalone,Menon et al. (2015; PK-CCN; accuracy),0.5939074516418417,0.006167425359632559,0.8157649030404597,0.03146947534673937,0.37954421653440373,0.013566255078214292,0.40874412955721706,0.019015451265822037,6.475051491517675,1.1793672805947342,0.5,0.1
abalone,Menon et al. (2015; PK-CCN; F1 score),0.5827595368518237,0.014948011302163356,0.7931649509217141,0.047032564914076945,0.37376365500816977,0.018564788069069943,0.4139897122025177,0.01714439606565562,6.570569457608878,1.1199696657971183,0.5,0.1
abalone,Menon et al. (2015; CK-CCN; accuracy),0.7,0.0,0.9039262628680872,0.0020315780753354007,0.026185593014901955,0.025615698573740835,0.05599700904643608,0.04176110570895569,0.7006838249351018,0.9126092099648415,0.5,0.1
abalone,Menon et al. (2015; CK-CCN; F1 score),0.5942229962286707,0.015525789947974804,0.8133468996887718,0.04068403764709175,0.37403419010673655,0.015323447013939962,0.4036360845214323,0.022828692791360017,6.438655075005012,1.077129353894181,0.5,0.1
abalone,Menon et al. (2015; CU-CCN; accuracy),0.5379264457630121,0.018611502281506622,0.6420038305003591,0.137358144915376,0.31355282423126035,0.05138015920438084,0.3970974019496557,0.03240785107068695,6.154088086738193,1.2718563163689471,0.5,0.1
abalone,Menon et al. (2015; CU-CCN; F1 score),0.44833986275139537,0.08767464470977931,0.35359109408666506,0.22955754162398262,0.22735389900512476,0.05865803533585614,0.34326768461053636,0.038619757229201204,5.507521160262472,1.1312554993139368,0.5,0.1
abalone,Mithal et al. (2017; CU-CCN; G measure),0.5194613528569371,0.0329629199510823,0.4914651663873594,0.15767334707070127,0.24296006068273018,0.04456704226271478,0.34144853841597833,0.032037897181080716,5.370053699109945,1.261848242235367,0.5,0.1
abalone,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.367991381374192,0.10421415956840087,0.22192144948894055,0.029142176259666388,0.34385817928702533,0.025041015218839356,5.291391040744583,1.211720577420642,0.5,0.1
abalone,default (accuracy),0.5,0.0,0.367991381374192,0.10421415956840087,0.22192144948894055,0.029142176259666388,0.34385817928702533,0.025041015218839356,5.291391040744583,1.211720577420642,0.5,0.1
abalone,default (F1 score),0.2183498301782552,0.05052528832249477,0.0949006463969356,0.002054170727338424,0.17135766103252353,0.000281471320294207,0.3060813610161147,0.00027431787469277724,4.645701319494238,0.974456565137809,0.5,0.1
sick_euthyroid,Li \& Ma threshold (ours; PK-CCN),0.6407667679140164,0.012988793894456965,0.9629939930445779,0.004680895046784909,0.8036156314297985,0.021512277492103802,0.8043156848306736,0.021211472951833815,11.248989326884269,0.8504166409765763,0.5,0.1
sick_euthyroid,Menon et al. (2015; PK-CCN; accuracy),0.6283886050958478,0.007466511561216838,0.963057224154284,0.00472875237280816,0.8099275469513287,0.01986723817093351,0.8111959161111283,0.019196257179200784,11.307119215785837,0.893770833356016,0.5,0.1
sick_euthyroid,Menon et al. (2015; PK-CCN; F1 score),0.6302303245602198,0.010987546051546613,0.9615396775213405,0.006731159563442416,0.8029347967987466,0.026610600144284395,0.8045048942094717,0.025249227665472416,11.252082495423064,0.9135561869638678,0.5,0.1
sick_euthyroid,Menon et al. (2015; CK-CCN; accuracy),0.7,0.0,0.9472336389503635,0.009841745536884177,0.6260826564521161,0.11509258481449586,0.6560142560065089,0.09381743574508995,9.397699115251866,1.7648239239345438,0.5,0.1
sick_euthyroid,Menon et al. (2015; CK-CCN; F1 score),0.6402746260594057,0.008301654175037925,0.9634682263673728,0.004610688116892832,0.8059656137953901,0.021351149986517482,0.806747811343414,0.02080612553377002,11.316543054534666,1.0263662693749156,0.5,0.1
sick_euthyroid,Menon et al. (2015; CU-CCN; accuracy),0.5781081343201444,0.011982436246946048,0.926952260512172,0.01811316306295059,0.7006723579013753,0.05134060455682382,0.7202434636009517,0.042562980979872135,9.95167417085324,1.1110779625429332,0.5,0.1
sick_euthyroid,Menon et al. (2015; CU-CCN; F1 score),0.5547321301420929,0.035401945161081326,0.7594846664558963,0.18224356924170546,0.4880501058340688,0.178582043407707,0.5532000554914509,0.13753098639974834,7.222545223903639,2.593993503561518,0.5,0.1
sick_euthyroid,Mithal et al. (2017; CU-CCN; G measure),0.6287721158736173,0.02274181095800078,0.9266993360733482,0.07390315200369796,0.7211193685435593,0.14311807520620934,0.73480908493861,0.11964411684744934,10.089757088797494,2.172323158876738,0.5,0.1
sick_euthyroid,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.3566392665191274,0.07488033243118948,0.2219599154391143,0.02089556972968479,0.3500045900809046,0.017905328379244943,4.4096745216290385,0.7831736143099576,0.5,0.1
sick_euthyroid,default (accuracy),0.5,0.0,0.3566392665191274,0.07488033243118948,0.2219599154391143,0.02089556972968479,0.3500045900809046,0.017905328379244943,4.4096745216290385,0.7831736143099576,0.5,0.1
sick_euthyroid,default (F1 score),0.2822687834068832,0.040159757595662475,0.09388239013594687,0.0022716815110261834,0.16975490686844233,0.0003554412767061938,0.30454843004710314,0.000348038863702315,3.806643597749492,0.8185264609129417,0.5,0.1
spectrometer,Li \& Ma threshold (ours; PK-CCN),0.6901959856743143,0.07065331888494268,0.8562146892655367,0.1288091467631722,0.4992429437990408,0.17581343518127265,0.5258988813561776,0.15010379110033667,2.732699425127636,1.677697066745383,0.5,0.1
spectrometer,Menon et al. (2015; PK-CCN; accuracy),0.7121637826204219,0.029323094835726628,0.9323917137476461,0.02725582312761605,0.6088529365978654,0.10282855227279693,0.6172097380678144,0.09988126127776488,3.3249097850293574,1.211691321650458,0.5,0.1
spectrometer,Menon et al. (2015; PK-CCN; F1 score),0.7320527288182179,0.06520852119865544,0.9033898305084745,0.07043282698350742,0.5320125517022374,0.1464252415283432,0.5567363799397669,0.13168226166648553,3.088536762694024,1.5675689307458438,0.5,0.1
spectrometer,Menon et al. (2015; CK-CCN; accuracy),0.706,0.0156944509134179,0.9342749529190207,0.026890400827485932,0.6223164583815214,0.1089569262070729,0.6298036737791116,0.10516230594821355,3.3694362678064977,1.1611724404686707,0.5,0.1
spectrometer,Menon et al. (2015; CK-CCN; F1 score),0.7284882133085641,0.058229585046197525,0.9067796610169492,0.0696476955921021,0.544358668129389,0.13367354736643255,0.5663380044623123,0.11865327790833498,3.029126767231662,1.3710382481959562,0.5,0.1
spectrometer,Menon et al. (2015; CU-CCN; accuracy),0.5929839635868623,0.022694064397671316,0.8106403013182675,0.09506058465540164,0.47012720646691086,0.1316709078503282,0.5291576992775469,0.10381054390072196,2.7991150822284134,1.1251303891285864,0.5,0.1
spectrometer,Menon et al. (2015; CU-CCN; F1 score),0.2925422433101514,0.0699467617987963,0.16092278719397363,0.06796291043165648,0.16835729509898903,0.012194582007297968,0.30257440449824785,0.012027065668204533,1.5569845368799908,1.0089786657600628,0.5,0.1
spectrometer,Mithal et al. (2017; CU-CCN; G measure),0.5025314800477366,0.10700640889409978,0.45508474576271185,0.20046061492044015,0.2189856274409275,0.06079798815874977,0.31870270332677586,0.03711960479536083,1.6723419828031925,0.9021796915928413,0.5,0.1
spectrometer,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.5146892655367232,0.10075649147381334,0.2568988462586876,0.04160439822345074,0.37663640028801704,0.037227684936550584,2.0814185627459385,1.0121229212102936,0.5,0.1
spectrometer,default (accuracy),0.5,0.0,0.5146892655367232,0.10075649147381334,0.2568988462586876,0.04160439822345074,0.37663640028801704,0.037227684936550584,2.0814185627459385,1.0121229212102936,0.5,0.1
spectrometer,default (F1 score),0.2039106162320627,0.04882288882121972,0.09274952919020715,0.012033433729663128,0.15743045471062297,0.001789524573952278,0.29229884849336213,0.001797576931830142,1.4768809747599108,1.0428130688818007,0.5,0.1
car_eval_34,Li \& Ma threshold (ours; PK-CCN),0.6080127286742748,0.02966367880518357,0.8581597222222221,0.09587691012927518,0.45489908548754376,0.0991322631345517,0.4858492288823782,0.07728613617959766,4.241193762398189,1.221433071415388,0.5,0.1
car_eval_34,Menon et al. (2015; PK-CCN; accuracy),0.605326245346159,0.008477690985422096,0.9011284722222221,0.01690356610752237,0.5361339883461426,0.048668053131445475,0.556968534396208,0.04689781507374683,4.938661756881094,0.922364187882408,0.5,0.1
car_eval_34,Menon et al. (2015; PK-CCN; F1 score),0.6131603227604743,0.012931145140569658,0.8967592592592594,0.04475079325195183,0.5148124011455704,0.07459813565183758,0.53401764552957,0.06343400372477298,4.601577409088653,1.0500163836999714,0.5,0.1
car_eval_34,Menon et al. (2015; CK-CCN; accuracy),0.7,3.6020391365357295e-17,0.9317418981481481,0.003927092031787864,0.2383115159802433,0.09061285185859479,0.3446050008147957,0.07523576950191081,2.820380497338177,1.420014838715258,0.5,0.1
car_eval_34,Menon et al. (2015; CK-CCN; F1 score),0.6255487443015262,0.012378078261929092,0.9121527777777778,0.03236419337528758,0.5200297478113505,0.06927005622019622,0.5312120096168604,0.06132543994241811,4.546589796711424,1.1388336366780567,0.5,0.1
car_eval_34,Menon et al. (2015; CU-CCN; accuracy),0.5410478862796486,0.01243067571189914,0.6648148148148147,0.05908227856996293,0.31092574149932667,0.038985546449859264,0.42089347074282185,0.03315607983480707,4.034700273480199,0.8679001992661285,0.5,0.1
car_eval_34,Menon et al. (2015; CU-CCN; F1 score),0.45988725435289995,0.05202689607733418,0.35575810185185186,0.16786050167183897,0.20033930874980538,0.04525516067989904,0.3297572651352942,0.03880399388148577,2.875307216312909,1.026702647497839,0.5,0.1
car_eval_34,Mithal et al. (2017; CU-CCN; G measure),0.5442051803169078,0.04748551339711708,0.62265625,0.16260479009263823,0.2637372539515187,0.073347536811122,0.34946333175891015,0.05505907063567207,3.074025132238084,1.3377749341452234,0.5,0.1
car_eval_34,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.4345775462962963,0.06353115109810953,0.2155769857773689,0.018272277922374847,0.34626847236784475,0.016228731940143154,3.2216645192149853,0.8844096474013445,0.5,0.1
car_eval_34,default (accuracy),0.5,0.0,0.4345775462962963,0.06353115109810953,0.2155769857773689,0.018272277922374847,0.34626847236784475,0.016228731940143154,3.2216645192149853,0.8844096474013445,0.5,0.1
car_eval_34,default (F1 score),0.28269459405293695,0.024120026180842906,0.07899305555555555,0.0030708340845685034,0.14412589084474536,0.0004153943951756067,0.27867396299420144,0.00043195541260044224,2.3386109994872477,0.8848558447886165,0.5,0.1
isolet,Li \& Ma threshold (ours; PK-CCN),0.6087943560092866,0.0069078532100349775,0.9479351032448378,0.005714160483131641,0.6715202953132329,0.024843932889861975,0.67288511986172,0.024486172801273322,13.287418055063446,0.8000715838695903,0.5,0.1
isolet,Menon et al. (2015; PK-CCN; accuracy),0.5890718616702866,0.006739509655461171,0.9304411953315377,0.00986548676167142,0.6519715324529051,0.03044986707216872,0.669669674153232,0.02574162155809482,13.129538549805384,0.908497486554777,0.5,0.1
isolet,Menon et al. (2015; PK-CCN; F1 score),0.5995652281165323,0.00701687244623208,0.9425163524432474,0.007173879236411279,0.6742890611366066,0.026027680297957913,0.6803821603588045,0.024216176700928953,13.400724906215524,0.8947711291889477,0.5,0.1
isolet,Menon et al. (2015; CK-CCN; accuracy),0.7,2.5470262995437506e-17,0.9252276516608952,0.001983857076663027,0.05466163904467132,0.04889654793688677,0.14458063890312484,0.08857156623527722,2.34422394823876,2.1905980095564264,0.5,0.1
isolet,Menon et al. (2015; CK-CCN; F1 score),0.6106384863849472,0.006830231370210995,0.949621649352315,0.0050204267766966225,0.6740428452351562,0.026007910933138218,0.6756427172830731,0.025458482677935535,13.384330540359283,0.7501323874827408,0.5,0.1
isolet,Menon et al. (2015; CU-CCN; accuracy),0.5508286974170815,0.007288606478607702,0.795196870591253,0.05320182654192753,0.42858435229870295,0.05639330585769515,0.5153690451522612,0.042283722422459945,10.189277160050596,1.2357150036257658,0.5,0.1
isolet,Menon et al. (2015; CU-CCN; F1 score),0.5583813419708474,0.008710830031553022,0.8200718224958317,0.06205495751385353,0.45969228932858036,0.07711038501518058,0.5345081331951207,0.05666263929513655,10.562385179340499,1.3182962325405594,0.5,0.1
isolet,Mithal et al. (2017; CU-CCN; G measure),0.6046930889894233,0.008585798988088686,0.9375336667949211,0.022567777744657878,0.6440118163263855,0.0649650975878399,0.6509522961966587,0.057859325731287596,12.933885147817128,1.5602535740947336,0.5,0.1
isolet,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.3561177375913813,0.05624304131176708,0.19346388278113985,0.014642747019823602,0.3266867528387062,0.013551105234785801,6.249020695735533,0.9346681818529093,0.5,0.1
isolet,default (accuracy),0.5,0.0,0.3561177375913813,0.05624304131176708,0.19346388278113985,0.014642747019823602,0.3266867528387062,0.013551105234785801,6.249020695735533,0.9346681818529093,0.5,0.1
isolet,default (F1 score),0.2995700713757774,0.021635507021153133,0.07697191227395153,4.698570585257469e-05,0.14291073464098744,6.235595754571525e-06,0.27740611868428316,6.517625396097433e-06,5.206037990020467,0.8576736521192261,0.5,0.1
us_crime,Li \& Ma threshold (ours; PK-CCN),0.6071067379389464,0.04836851674194593,0.8300651955867602,0.12356837202409024,0.3715987581289137,0.08809279864646546,0.4009760434709576,0.061129559252116064,3.663630955019351,1.3546581000938511,0.5,0.1
us_crime,Menon et al. (2015; PK-CCN; accuracy),0.6368650298627844,0.0189625505520222,0.9162236710130391,0.01096507249376073,0.44971507823435963,0.03178196501479936,0.45160740773445046,0.030975073576026343,4.130875612837871,1.244994135380574,0.5,0.1
us_crime,Menon et al. (2015; PK-CCN; F1 score),0.6199167853395348,0.02783577476781161,0.8805416248746238,0.05923646694028542,0.4180587520803451,0.06697782231796766,0.4334198659162417,0.04871550731530541,3.800258299900327,1.389990938493418,0.5,0.1
us_crime,Menon et al. (2015; CK-CCN; accuracy),0.7,5.094052599087501e-17,0.9296890672016047,0.0034538910744106605,0.3266661911782073,0.11105518887450978,0.3656126735039526,0.086195347676264,3.3451565320077123,1.8354330240126335,0.5,0.1
us_crime,Menon et al. (2015; CK-CCN; F1 score),0.6289698449131585,0.027741943625991198,0.8945336008024072,0.040924314451902706,0.42180842948466324,0.05355470609839148,0.43340102108948697,0.041595589532544656,3.9434060528584047,1.2206610048199826,0.5,0.1
us_crime,Menon et al. (2015; CU-CCN; accuracy),0.5805202451632373,0.019698488201223573,0.846765295887663,0.06002581664664469,0.4128788892206736,0.06348359202093512,0.44877690803059245,0.04400019044148192,3.9694682754570776,1.0140440976960834,0.5,0.1
us_crime,Menon et al. (2015; CU-CCN; F1 score),0.42496760132099576,0.0495331485257045,0.2555165496489468,0.136862574652849,0.16627159703923317,0.025730677450067907,0.29473199040354614,0.020254599194116225,2.5121882085437415,0.7570754615794271,0.5,0.1
us_crime,Mithal et al. (2017; CU-CCN; G measure),0.5484988567732797,0.06302221882777043,0.5779839518555667,0.21379994597077018,0.23075750281584737,0.08049988208290582,0.30993110247929845,0.049856722344051724,2.6656291317766856,0.8761969754952889,0.5,0.1
us_crime,Yao et al. (2020; CU-CCN; accuracy),0.5000000000000001,0.0,0.46015546639919763,0.08591703255624741,0.20727266736171054,0.02553342660984953,0.3274119816559062,0.021521460483587777,2.820755818136941,0.9293201395610632,0.5,0.1
us_crime,default (accuracy),0.5,0.0,0.46015546639919763,0.08591703255624741,0.20727266736171054,0.02553342660984953,0.3274119816559062,0.021521460483587777,2.820755818136941,0.9293201395610632,0.5,0.1
us_crime,default (F1 score),0.27371365738648124,0.031100800361882782,0.07585255767301906,0.0012798841161836517,0.13992685251079892,0.00030319889309097706,0.2741899559928977,0.0005553960441432412,2.3810205093425454,0.7680648323017328,0.5,0.1
yeast_ml8,Li \& Ma threshold (ours; PK-CCN),0.45024182730377466,0.04853589987437221,0.25531650806785267,0.14467583540543796,0.13957329392451792,0.007766891988151103,0.24926531092863374,0.027034942476781083,2.2996442299565047,1.2117620137270548,0.5,0.1
yeast_ml8,Menon et al. (2015; PK-CCN; accuracy),0.5684495551783543,0.004436781529520027,0.8057716177079023,0.02941050008498223,0.11071195981343118,0.026448750388933472,0.11781194197530023,0.029758973919846,1.4492346020198346,1.010240948845251,0.5,0.1
yeast_ml8,Menon et al. (2015; PK-CCN; F1 score),0.5080401346470287,0.04110732763926308,0.4723624327678941,0.1811831756292715,0.1362994999447163,0.012140034110558707,0.20790206446195053,0.03725145817549911,1.9552548369502667,1.0940549689701276,0.5,0.1
yeast_ml8,Menon et al. (2015; CK-CCN; accuracy),0.7,3.6020391365357295e-17,0.9263549855192388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
yeast_ml8,Menon et al. (2015; CK-CCN; F1 score),0.525004736951493,0.043695603712666106,0.5405047579644187,0.18120417330127167,0.1315169701844888,0.016446051959926523,0.19005272293785133,0.043173656185013,1.9265468517880122,1.159922423871081,0.5,0.1
